Organization,Camp Name,Week,Days,Start Time,End Time,Location,Age Range,Grade Range,Price,Description,Email,Contact
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Fairview,6/9 – 6/13,Mo Tu We Th Fr,09:00 AM,12:00 PM,"Fairview Youth Theatre, 302 Town Place, Fairview, TX 75069",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Fairview,6/16 – 6/20,Mo Tu We Th Fr,09:00 AM,12:00 PM,"Fairview Youth Theatre, 302 Town Place, Fairview, TX 75069",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Fairview,6/23 – 6/27,Mo Tu We Th Fr,09:00 AM,12:00 PM,"Fairview Youth Theatre, 302 Town Place, Fairview, TX 75069",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Fairview,6/30 – 7/3,Mo Tu We Th,09:00 AM,12:00 PM,"Fairview Youth Theatre, 302 Town Place, Fairview, TX 75069",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Fairview,7/7 – 7/11,Mo Tu We Th Fr,09:00 AM,12:00 PM,"Fairview Youth Theatre, 302 Town Place, Fairview, TX 75069",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Fairview,7/14 – 7/18,Mo Tu We Th Fr,09:00 AM,12:00 PM,"Fairview Youth Theatre, 302 Town Place, Fairview, TX 75069",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Fairview,7/21 – 7/25,Mo Tu We Th Fr,09:00 AM,12:00 PM,"Fairview Youth Theatre, 302 Town Place, Fairview, TX 75069",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Fairview,7/28 – 8/1,Mo Tu We Th Fr,09:00 AM,12:00 PM,"Fairview Youth Theatre, 302 Town Place, Fairview, TX 75069",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Frisco,6/2 – 6/6,Mo Tu We Th Fr,09:00 AM,12:00 PM,"NTPA - Frisco, 6500 Preston Rd 101 Frisco TX 75034",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Frisco,6/9 – 6/13,Mo Tu We Th Fr,09:00 AM,12:00 PM,"NTPA - Frisco, 6500 Preston Rd 101 Frisco TX 75034",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Frisco,6/16 – 6/20,Mo Tu We Th Fr,09:00 AM,12:00 PM,"NTPA - Frisco, 6500 Preston Rd 101 Frisco TX 75034",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Frisco,6/23 – 6/27,Mo Tu We Th Fr,09:00 AM,12:00 PM,"NTPA - Frisco, 6500 Preston Rd 101 Frisco TX 75034",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Frisco,6/30 – 7/3,Mo Tu We Th,09:00 AM,12:00 PM,"NTPA - Frisco, 6500 Preston Rd 101 Frisco TX 75034",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Frisco,7/7 – 7/11,Mo Tu We Th Fr,09:00 AM,12:00 PM,"NTPA - Frisco, 6500 Preston Rd 101 Frisco TX 75034",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Frisco,7/14 – 7/18,Mo Tu We Th Fr,09:00 AM,12:00 PM,"NTPA - Frisco, 6500 Preston Rd 101 Frisco TX 75034",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Frisco,7/21 – 7/25,Mo Tu We Th Fr,09:00 AM,12:00 PM,"NTPA - Frisco, 6500 Preston Rd 101 Frisco TX 75034",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Frisco,7/28 – 8/1,Mo Tu We Th Fr,09:00 AM,12:00 PM,"NTPA - Frisco, 6500 Preston Rd 101 Frisco TX 75034",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Plano,6/2 – 6/6,Mo Tu We Th Fr,09:00 AM,12:00 PM,"NTPA Willow Bend, 6121 W. Park Blvd. B216, Plano, TX 75093",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Plano,6/2 – 6/6,Mo Tu We Th Fr,01:00 PM,04:00 PM,"NTPA Willow Bend, 6121 W. Park Blvd. B216, Plano, TX 75093",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Plano,6/9 – 6/13,Mo Tu We Th Fr,09:00 AM,12:00 PM,"NTPA Willow Bend, 6121 W. Park Blvd. B216, Plano, TX 75093",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Plano,6/9 – 6/13,Mo Tu We Th Fr,01:00 PM,04:00 PM,"NTPA Willow Bend, 6121 W. Park Blvd. B216, Plano, TX 75093",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Plano,6/16 – 6/20,Mo Tu We Th Fr,09:00 AM,12:00 PM,"NTPA Willow Bend, 6121 W. Park Blvd. B216, Plano, TX 75093",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Plano,6/16 – 6/20,Mo Tu We Th Fr,01:00 PM,04:00 PM,"NTPA Willow Bend, 6121 W. Park Blvd. B216, Plano, TX 75093",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Plano,6/23 – 6/27,Mo Tu We Th Fr,09:00 AM,12:00 PM,"NTPA Willow Bend, 6121 W. Park Blvd. B216, Plano, TX 75093",5 - 8,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Plano,6/23 – 6/27,Mo Tu We Th Fr,01:00 PM,04:00 PM,"NTPA Willow Bend, 6121 W. Park Blvd. B216, Plano, TX 75093",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Plano,6/30 – 7/3,Mo Tu We Th,09:00 AM,12:00 PM,"NTPA Willow Bend, 6121 W. Park Blvd. B216, Plano, TX 75093",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Plano,6/30 – 7/3,Mo Tu We Th,01:00 PM,04:00 PM,"NTPA Willow Bend, 6121 W. Park Blvd. B216, Plano, TX 75093",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Plano,7/7 – 7/11,Mo Tu We Th Fr,09:00 AM,12:00 PM,"NTPA Willow Bend, 6121 W. Park Blvd. B216, Plano, TX 75093",5 - 8,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Plano,7/7 – 7/11,Mo Tu We Th Fr,01:00 PM,04:00 PM,"NTPA Willow Bend, 6121 W. Park Blvd. B216, Plano, TX 75093",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Plano,7/14 – 7/18,Mo Tu We Th Fr,09:00 AM,12:00 PM,"NTPA Willow Bend, 6121 W. Park Blvd. B216, Plano, TX 75093",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Plano,7/14 – 7/18,Mo Tu We Th Fr,01:00 PM,04:00 PM,"NTPA Willow Bend, 6121 W. Park Blvd. B216, Plano, TX 75093",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Plano,7/21 – 7/25,Mo Tu We Th Fr,09:00 AM,12:00 PM,"NTPA Willow Bend, 6121 W. Park Blvd. B216, Plano, TX 75093",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Plano,7/21 – 7/25,Mo Tu We Th Fr,01:00 PM,04:00 PM,"NTPA Willow Bend, 6121 W. Park Blvd. B216, Plano, TX 75093",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Plano,7/28 – 8/1,Mo Tu We Th Fr,09:00 AM,12:00 PM,"NTPA Willow Bend, 6121 W. Park Blvd. B216, Plano, TX 75093",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Plano,7/28 – 8/1,Mo Tu We Th Fr,01:00 PM,04:00 PM,"NTPA Willow Bend, 6121 W. Park Blvd. B216, Plano, TX 75093",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Plano,8/4 – 8/8,Mo Tu We Th Fr,09:00 AM,12:00 PM,"NTPA Willow Bend, 6121 W. Park Blvd. B216, Plano, TX 75093",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Plano,8/4 – 8/8,Mo Tu We Th Fr,01:00 PM,04:00 PM,"NTPA Willow Bend, 6121 W. Park Blvd. B216, Plano, TX 75093",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Southlake,6/2 – 6/6,Mo Tu We Th Fr,09:00 AM,12:00 PM,"NTPA Southlake, 1101 N Carroll Ave, Southlake, TX 76092",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Southlake,6/9 – 6/13,Mo Tu We Th Fr,09:00 AM,12:00 PM,"NTPA Southlake, 1101 N Carroll Ave, Southlake, TX 76092",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
North Texas Performing Arts,Art and Drama Camp - Ages 5-8 - Southlake,6/16 – 6/20,Mo Tu We Th Fr,09:00 AM,12:00 PM,"NTPA Southlake, 1101 N Carroll Ave, Southlake, TX 76092",5yr 0mo - 8yr 11mo,,$299.00,"Grouped by age, students actively participate in visual and performing arts. Every student will perform on Friday to demonstrate what they’ve learned. Each week’s theme will involve a variety of visual art projects that could include painting, pottery, mixed media, cartooning, sculpture, drawing, collage and printing. Performing arts activities include story dramatization, improvisation, theatre games, poetry, movement, singing, puppetry & pantomime.",,
